번호,제목,평점,평가
15905375,롱 리브 더 킹: 목포 영웅,10,단순 깡패영화인줄알고 패스하려했는데  완전 잼있네
15905374,애나벨 집으로,10,너무 재미있게 봤습니다. 최근본 공포물중 최고입니다.
15905373,스파이더맨: 파 프롬 홈,8,진짜 재미있었요~~~
15905371,짝패,2,그때나 지금이나 촌스럽고 자로 잰듯 딱딱 맞아떨어지는 fake 액션
15905370,알라딘,10,영화관에서 안보면 후회하는 영화.. 음악 나올때마다 영화관에서 어깨가 자꾸 씰룩댑니다
15905369,알라딘,10,진짜 개꿀잼. !3ㅇㅇㅇ
15905368,저스티스 리그,8,역대 배트맨 배역중 가장 안어울림 목소리는 왜케 걸걸함;; 베일 배트맨 보다가 볼려니 영...
15905367,더 시크릿,10,정말 제가 로맨스 영화를 좋아하는데 너무 감명깊게 봣습니다. Cg나 이런부분에 있어서 조금 아쉬운 부분이 있었지만 아쉬운 부분을 채울만한 스토리에 반전이라고 생각합니다!!
15905366,나쁜 피,10,"배우들 연기력 보통 실력이 아니네요. 연기력 내공에 감탄했습니다.. 영화를 보고난 후, 슬프고 안타깝고 여러 갈래의 생각들이 많았습니다."
15905365,진범,1,"중반까지 쓸데없이 꼬아서 정신 사납게하고, 스토리 전개는 느리고, 노잼이다가 막판에 조금 재밌음"
15905364,매트릭스,10,역시 매트릭스..그리고 키아누 씹존잘
15905363,스파이더맨: 파 프롬 홈,10,꿀잼찌ㅎㅎㅎ두번보셈
15905362,토이 스토리 4,8,우디가 진짜 카우보이이구나 싶은- 아름답고 멋진 엔딩. 굿바이 마이 프랜-
15905361,쁘띠 아만다,9,그렇게 그들은 서로 의지하며 살아가겠지.. 엘비스는 떠났지만..
15905359,알라딘,10,ㅋㅋ똥론가들 죄다 6점준거봐라ㅋㅋㅋ지들딴에는 그렇게밖에 안보였나보다ㅋㅋㅋㅋ천만 찍을 영화 보는 눈이 그렇게없냐??
15905357,미드소마,8,"아리 애스터 다음 작품은… 유전vs미드소마 해서, 피터랑 페이몬 추종자들이 호르가 하지축제 놀러가는 영화 만들었음 좋겠다. 누가 이기든 내일은 없는 에일리언vs프레데터급 빅매치"
15905356,저스티스 리그,7,슈퍼맨 혼자서는 세상을 구할 수 있다.
15905354,마리아 칼라스: 세기의 디바,8,생은 짧지만 그녀의 눈매처럼 굵었던 만큼 대중에게 영향력과 감동을 충분히 줬기에 아쉬움은 예술의 역사로 남는다
15905353,스파이더맨: 파 프롬 홈,9,돈주고 볼만한데 조금 아쉬운 작품쿠키영상 있으니 꼭 보셈
15905351,스파이더맨: 파 프롬 홈,10,존재밌는데 평점 왜 이럼
15905350,유전,5,좀 지루함..겨우 다봤네..
15905349,미드소마,10,엔딩속 대니의 미소에서 카타르시스를 느낌...
15905347,스파이더맨: 파 프롬 홈,10,재미있네요..재미있게
15905346,스파이더맨: 파 프롬 홈,6,보다 중간에 잤어요살짝루즈함
15905345,스파이더맨: 파 프롬 홈,7,재밌어요 근데 초반에 줄타기할때 cg약간 어색함
15905344,스파이더맨: 파 프롬 홈,8,나이를 생각하면 고민에 공감이 되긴 하지만 이제는 피터 스스로 일어설 때가 되었다 어벤져이기에...
15905343,기생충,9,매순간집중하게만드는전개는 좋았는데 다보고나니까 좀 찝찝한기분
15905342,저스티스 리그,10,"배트맨 ""어딘가에서 피가 나고 있어.""ㅋㅋ"
15905341,리틀 포레스트2: 겨울과 봄,2,결말이 영화를 완전히 싱겁게 만들었다
15905340,기방도령,1,영화 보다가 중간에 나온건 이 영화가 처음입니다...
15905339,나의 서른에게,4,뭘 이야기 하고 싶은건지 1도 모르겠음 ....
15905338,미드소마,8,보기가 너무 힘들었어요
15905337,트랜짓,2,재밌는 소재를 쓰래기를 만듬..개억지..개연성 노..영화보면서 화남..그나마 1점은 개고생한 아버지 1점..줌...ㅋㅋ
15905336,롱 리브 더 킹: 목포 영웅,10,드라마로 나왔으면 자이언트처럼 오랜만에 볼 만한 드라마가 되었을수도...
15905335,스파이더맨: 파 프롬 홈,10,영화의 시작부터 마지막 소름돋는 쿠키영상까지 즐거운 영화였습니다.
15905333,미드소마,8,한낮의 축제처럼 아름다운 관계를 꿈꾸지만 우리는 소외되지 않기 위해 상대방을  도살하고 있는지도 모른다.
15905332,공작,10,평론을 안보고 영화를 본 후에 평론을 보게되었다.똑같은 사람이 사는 나라인데?.  여기나 저기나?.근데 우리나라는 아직도 북한엔 빨갱이가 사는 곳이라고 믿고 있는 사람들이 많은 듯하다. 나도 그랬으니까.
15905331,하쉬 타임,10,재밌는데 평점왜케 낮냐 올려줘야지
15905330,스파이더맨: 파 프롬 홈,1,한 페이즈이후 한템포 쉬어가는건가 재미도없고 각본도 엉성하다 마블보고 잼없긴 처음 다음나올 영화를 위한 거라면 할수없지만 cg가득 내용과 캐릭터들은 엉성
15905329,진범,2,노잼 후반부만 재미있고 첫편부터 계속 재미없고 지루합니다 너무 질질 끌고 무슨영화를 이렇게 만들었는지 시계만보게되는 영화입니다
15905328,스파이더맨: 파 프롬 홈,4,어벤져스같은 몰입도는 없고 그냥 그래픽만 요란~~
15905327,맘마미아!2,8,릴리 제임스의 발견 노래를 이렇게 잘부르다니
15905326,극장판 엉덩이 탐정: 화려한 사건 수첩,1,이 영화를 보고 뇌가 엉덩이가 되었습니다.
15905324,알라딘,10,어른 아이 다같이보기 좋네요
15905323,기생충,2,이해할수가없네요 이런영화가 어떻게 이렇게 점수가 넘을수가있죠??
15905322,알라딘,9,음악이 좋고 볼거리가 많습니다.
15905321,스파이더맨: 파 프롬 홈,8,영화 중반까지 다소 지루한 면도 있었지만 이후부턴 집중하며 봤다
15905320,기방도령,1,한국영화 = 알바천국 이건 공짜로 나와도 안본다
15905319,미드소마,8,"유전과는 반대의 결말. 영화보다가 공황장애 올 뻔했다,"
15905317,스파이더맨: 파 프롬 홈,8,재미있습니다...진짜임
15905316,스파이더맨: 파 프롬 홈,10,"아이엠 스파이더맨,,,"
15905315,알라딘,10,인생 최고영화입니다 개꿀잼
15905314,연애의 목적,10,다시보니 더 명작이에요첨엔 변태같은영화다했는데다시보니 너무 공감가고박해인 강혜정이 마지막에 눈길걷는씬 참좋네요
15905312,어톤먼트,4,동생들은다때려죽여야함고얀년
15905311,스파이더맨: 파 프롬 홈,10,난 만조쿠네 모두 보시게나 허허
15905309,스파이더맨: 파 프롬 홈,9,토니 스타크가 피터 파커를 얼마나 사랑하는지 알 수 있는 영화
15905307,저스티스 리그,10,히어로 능력치 순위 : 진 그레이 > 닥터스트렌지 > 수퍼맨 > 토르 > 아이언맨 > 울버린 > 배트맨 > 원더우먼 > 헐크 > 스타로드 > 욘두 > 캡틴아메리카 > 블랙위도우 > 호크아이 >
15905306,나는 전설이다,10,내 인생 처ㅡ고의 좀비물
15905305,자전차왕 엄복동,10,기대안하고 봤는데 잼있네
15905304,맨 프럼 어스,1,종교를 소재로한 영화는 많다. 무신론자임에도 불구하고 기분이 나빴던 이유는 일방적인 폭행을 보았기 때문
15905303,나비잠,10,김재욱팬으로 적극추천합니다~
15905302,저스티스 리그,1,"이 영화는 그냥 캐릭터 모아놓은게 다라고 생각한다.배트맨 하차했고, 슈퍼맨도 하차한단 얘기있고, 플래쉬도 워너랑 워낙 사이가 안 좋아서 하차한단 얘기가 있어서 속편은 안나올 듯"
15905301,빽 투 더 퓨쳐,10,결말만 기억나서 다시 1탄 2탄 3탄 몰아본영화 과학에 ㄱ자도 관심없는사람도 공상과학에 심취하게 하는 명작
15905300,극장판 엉덩이 탐정: 화려한 사건 수첩,1,불매 동참합니다 아자!!!!
15905299,기생충,10,너무너무 재밌었어용 ^^
15905298,알라딘,10,너무너무 재밌었어용 ^^
15905297,악인전,10,너무너무 재밌었어용 ^^
15905296,롱 리브 더 킹: 목포 영웅,1,제작비가 아깝다. 시간도 아깝다.
15905295,극한직업,9,너무너무재밌었어용 ^^
15905294,롱 리브 더 킹: 목포 영웅,8,뻔한내용같지만.지루하지않고 잼나게봤어요.
15905293,조,7,사유의 폭은 넓으나 그 깊이가 깊진 않다.
15905292,알라딘,10,너무너무재미있엇다굳
15905291,알라딘,10,윌스미스는 지니 지니는 윌스미스
15905290,극장판 엉덩이 탐정: 화려한 사건 수첩,1,애들한테 이거 보여줄바엔 알라딘한번 더 보여줘요
15905289,13년의 공백,7,원망스러웠던 고인의 죽음을 받아들임에 있어 이상적인 모습을 제시하는 영화.
15905288,언브로큰,9,실화여서 더 감동적이다.
15905287,극장판 엉덩이 탐정: 화려한 사건 수첩,10,애가 재밌게 잘 봤네요~ 사리분별 못하는 멍청한 애엄마와 그 밑에서 멍청하게 크는 애들이 없어서 그런지 주말인데도 비교적 쾌적하게 잘봤구요~ 근데 몇명은 억지로 온건지 아니면 입으로만 떠드는건지 불쾌한 사람들이 몇있었네요~
15905286,기생충,10,이 불행의 시작은 다 박서준 때문이다!!
15905284,아홉살 인생,10,여민이! 진짜 싸나이네요
15905283,스파이더맨: 파 프롬 홈,1,왜 이렇게 유치하게 만드는걸까
15905282,스파이더맨: 파 프롬 홈,1,"1점 준 이유? 단순하다, 아이언맨이 맘만먹으면 수백 수천 수만 수천만명의 스파이더맨을 만들 수 있기 때문이다. 스파이더맨의 수백가지의 웹 기능들을 만들 수 있다는건 아이언맨은 웹슈터를 눈감고도 만들 수 있다는 거다. 그럼 스파이더맨은 개나소나 다.."
15905281,스파이더맨: 파 프롬 홈,10,소년 피터파커의 성장. 그동안 애기애기 했다면 어른섹시미가 느껴졌던 영화임  여태 나왔던 스파이더맨 시리즈중 제일 재밌었다고 느껴졌음
15905280,스파이더맨: 파 프롬 홈,10,역시 마블!! 절대 실망시키지 않죠
15905279,알라딘,1,유치하고 재미없어요ㅋㅋ 지루했어요~
15905278,걸캅스,10,어디서 별점테러하는거지???? 재밌어요 근래 본 영화중에 가장 마니 웃음 ㅋㅋㅋㅋ
15905277,교회오빠,10,진짜 은혜롭고 감동적인 영화입니다..ㅠ 한번 더 보려고 예매했습니다 감사합니다 !!
15905276,오늘의 연애,10,점준수가 현우를 학생 가르치듯 대해서 열여덟년간 바라볼 수 밖에 없던거임---준수와 현우가 티격태격하는 모습이 정말로 사랑스럽네요
15905275,스파이더맨: 파 프롬 홈,8,CG가  많았지만 반전도 있고 나름 재밋었던 영화
15905274,알라딘,9,이 영화의 제목은 알라딘이 아니라 자스민이여야함
15905272,기방도령,1,...;;;...;
15905269,알라딘,10,짱임 꿀잼 대잼 존잼♡꼭 봐야함
15905268,토이 스토리 4,10,와 눈물나게 재밌다..
15905266,스파이더맨: 파 프롬 홈,10,I am spiderman
15905265,알라딘,10,기생충을 넘었다....사기다...
15905264,걸캅스,1,페미가 주제가 아니더라도 이 영화는 1점도 아깝다
15905263,알라딘,5,개봉하자 마자 봤었는데 망할거라 생각했었어.
15905262,롱 리브 더 킹: 목포 영웅,1,목포를 지금 왜 띠우는지???
15905261,기방도령,1,ㅠㅠ하 ㅋㅋㅋㅋ진짜ㅜㅠ심해요
15905260,스파이더맨: 파 프롬 홈,10,피터 찌리릿이 다하는거 같음
15905259,알라딘,10,너무 재밌어요 천만 넘었다길래 평점 남기러 왔어요 ㅎㅎ
15905258,극장판 엉덩이 탐정: 화려한 사건 수첩,10,"첫째, 정치경제와는 별개로 양국간 문화교류가 이어지는 것까지 배척해서는 안된다. 둘째, 왜 소니에서 배급하는 스파이더맨 파프롬홈에는 이런 댓글 테러가 없지?"
15905257,토이 스토리 4,10,장난감과 함께했던 우리의 아름다운 어린 시절은 이제 자유를 찾아 무한한 공간 저 너머로 떠났다
15905255,토이 스토리 4,8,주인공이지만 장난감은 결국 버려진다..
15905254,알라딘,10,한번보세요 늦게나마봤지만 관객수안떨어지는 이유를알겠음
15905253,이스케이프 룸,10,재미썽요 그냥 재밌어요
15905252,기생충,10,재미썽요 그냥 재밌어요
15905251,진범,4,평점이 너무 좋아 보러갔는데.. 저는 실망! 뭔가 알바생들이 글을 쓰는것같은 느낌이 드네요.극히 개인적인 생각입니다!
15905250,롱 리브 더 킹: 목포 영웅,10,재밌어요 그냥 재밌어요
15905249,호야와 토리: 드래곤 숲의 비밀,10,생쥐의영화cbzjjh
15905248,진범,2,"평점 보고 재밌는줄 알고 봤는데 별로,,,,연기만 잘하지내용은 지루했습니당 ㅜ"
15905247,스파이더맨: 파 프롬 홈,10,역시 마블~~~감동과 재미 반전까지~
15905246,스파이더맨: 파 프롬 홈,1,소니가 배급하는 일본 자본 영화 불매 운동합시다
15905245,스파이더맨: 파 프롬 홈,10,말이 필요없는 영화 재밌어요!!
15905244,스파이더맨: 파 프롬 홈,6,엔드게임에서 끝나고 후일담 정도 홍보했었어야 했습니다. 진정한 페이즈 大尾 는 아니었습니다. 화려하고 그럴싸 해 보였지만 속 빈 강정에 속은 느낌
15905243,스파이더맨: 파 프롬 홈,10,레알 그냥 지금까지 나온 거 중에 제일 재밌고 존나 스릴넘침
15905241,극장판 엉덩이 탐정: 화려한 사건 수첩,1,일본불매!! 4만명이나 봤다고..????
15905240,진범,7,송새벽 연기 진짜 잘함이정도인줄 몰랐는데 정말 잘함다른 사람들 다 연기할 때 송새벽은 다큐 찍음
15905239,13년의 공백,7,인물에서 관객으로 이어지는 공백
15905238,미 비포 유,9,근데 패트릭 너무 뷸쌍하다. 솔직히 루이자랑 윌이랑 바람난거자나. 환승이별...ㅠㅠ
15905237,알라딘,10,너무나 아름답고도 아름다운 영화 그리고 자스민
15905236,스파이더맨: 파 프롬 홈,10,역쉬 마블은 실망시키지 않아요 ㅎㅎ 다음편이 기대가 됩니다!
15905235,알라딘,9,진짜이거 기대이상의 영화인듯
15905234,롱 리브 더 킹: 목포 영웅,5,내용 전개가 빠르다 보니 웹툰 원작의 반도 못따라가는구나..ㅉㅉㅉ
15905233,어벤져스: 엔드게임,10,정말로 잘만든 대단원의 막
15905232,스파이더맨: 파 프롬 홈,7,스파이더맨을 보러갔는데 아이언맨 타령만 듣고 옴
15905231,기방도령,8,잼나고웃기고잔잔한사랑에조선시대여성들 억압에항의하는감동까지줌
15905230,알리타: 배틀 엔젤,10,어려운 요소 없이 시원시원하게 볼 수 있는 SF 액션 영화. 사이버 펑크 좋아하시는 분들에게 추천. 나는 최근 본 영화 중 가장 만족스럽게 봤다. 그런데 처음부터 끝까지 멋진 알리타와 달리 남캐가 너무 민폐임. 발암 주의.
15905229,스파이더맨: 파 프롬 홈,8,어벤저스앤드게임 안보고갔는데영화시작하자마자 스포...
15905228,저스티스 리그,7,볼만했지만 너무 급조된 느낌이 컸다...
15905227,저스티스 리그,1,감독이 이거 만드는 중에 딸이 자살해서 만들다 말고 다른감독이 마무리 했다던데. 그러다보니 감독이 애초에 계획했던 것과는 다르게 어정쩡하게 되버린거 같다. 문제는 딸이 자살해서 어둠에 잠겨있을 그에게 속편도 맡겨놨으니 얼마나 더 음침해지고 재미없어질지
