번호,제목,평점,평가
15883380,자전차왕 엄복동,1,"엄복동 : (자전거를 훔치며) 주님, 오늘도 정의로운 도둑이 되는 것을 허락해주세요."
15883379,스파이더맨: 파 프롬 홈,10,정말 너무 재밌어요처음에 아이언맨이랑 캡틴이랑 추모사 나올 때 진짜 울컥했고스파이더맨이 성장하면서 새로운 히어로의 세대를 여는 것 같아서 좋았어요톰 홀랜드 사랑해요?
15883378,자전차왕 엄복동,1,자전차 별자리 잘봤습니다^^
15883377,기생충,10,불편한 진실.. 슬퍼요..
15883376,야수와 미녀,10,다시한번 나왔으면 하는 영화
15883375,알라딘,10,덤보보다 열배만큼 재밌다
15883374,롱 리브 더 킹: 목포 영웅,10,배우 김래원을 다시금 알게된 영화! 두번이나 봄 ㅋㅋㅋㅋ 능청스런 연기에 신 ㅋ 홍보가 너무 안되서 너무나 아까운영화
15883373,스파이더맨: 파 프롬 홈,10,나는 개인적으로 1보다ㅜ좋았움
15883372,캡틴 마블,8,생각보다 재미가 많네요
15883371,어벤져스: 엔드게임,9,마블 시네마틱 유니버스의 장대한 1막의 내림
15883370,스파이더맨: 파 프롬 홈,10,스토리가 괜찮았고 영상도 멋있네요
15883369,어벤져스: 엔드게임,10,재미있어요 아이언맨이 좋아요
15883368,토이 스토리 4,8,왜 왜 마지막은 장난감의 사명(?)을 잊게 되는건가여?예전에 군인 인형들 처럼 전쟁각?
15883367,스파이더맨: 파 프롬 홈,8,역시 스파이더맨 기대이상입니다!!
15883366,스파이더맨: 파 프롬 홈,9,로버트 다우니 주니어를 촘 홀랜드의 대담함
15883365,파리 대왕,7,"노인을 위한 나라는 없다. 허세는 되도록 일찍 버릴지어다. 전혀 도움 안 되거든. 그러나 알아. 야속한 거. 강인해지렴, 아들아, 딸아."
15883364,존 윅 3: 파라벨룸,8,디즈니 영화들의 심각한 스크린 독과점으로 개봉때 부터 피해를 본 존윅! 독과점 정말 문제가 많다.
15883363,오직 그대만,6,진부하고 뻔하고 지루한.. 뭘 봐도 기대만큼인 가슴 아픈 사랑 이야기.내가 나이가 들어서 그런 건지...
15883362,악인전,10,신발로마 생긴거 보면 몰라
15883361,스파이더맨: 파 프롬 홈,10,"톰홀랜드가 잘생겼고 잘생겼고 잘생긴 영화, 보는내내 얼굴에 감탄하는 영화."
15883360,라이프,8,존나 OO같은것들 답답해OO
15883359,헬보이,2,보는 우리까지 지옥으로 보내는 ..
15883358,롱 리브 더 킹: 목포 영웅,1,노잼...알받ㄹ참많다 ㄹㅎ
15883357,한낮의 피크닉,10,이 영화를 보면서 참 많은 것을 느꼈네요제 생에 처음으로 독립영화를 보았는데요 독립영화의 매력에 빠지게해주네요! 아직 이 영화를 보지못해셨다면 꼭 보시는 것을 추천드립니다!!! 완전 인생영화에요!!
15883356,스파이더맨: 파 프롬 홈,2,진짜 너무 지루했어요 초반에 잠와서 죽을뻔
15883355,알라딘,10,노래가 흥겹고 윌스미스의 연기력과 여주 미모에 빠진 영화.
15883354,스파이더맨: 파 프롬 홈,10,스파이더맨 재미있게 잘 봤습니다
15883353,어벤져스: 엔드게임,10,I AM IRONMAN
15883352,악셀,4,뭐가뭔지 모르겠는 표절영화
15883351,프리 윌리,10,저 친구의 등지느러미는 굽었어도 심성은 인간보다 곧다. 몇 번을 돌아봐도 경탄이 나오는 그 이름 '프리 윌리'!
15883350,어린 의뢰인,8,평론가라는 집단은 앞으로 영화좀 더 많이 보고 공부도 더해야지 좋은영화 안좋은영화 구분할수 있을듯 이렇게 영화를 몰라서야..암튼 최근에 본 영화중 이 영화가 최고였다.유선배우 항상 친절한역활만보다가 이 영화에선 진짜 완전 살벌.엄청 고생하면서 찍었을듯
15883347,스파이더맨: 파 프롬 홈,10,쿠키영싱보고 다음화가 기대되면서 스파이더맨이.. 영화 재밌었다.. 스파이더맨 좋아하는 사람으로서 진짜 재밌었어요
15883346,알라딘,10,너무너무 재밌음ㅋㅋㅋ
15883345,스파이더맨: 파 프롬 홈,10,역시 잼있네요 잘봤어요~~
15883344,스파이더맨: 파 프롬 홈,10,난 히어로중 스파이더맨이 제일 귀엽고 좋더라 ..
15883343,알라딘,10,어릴때본 알라딘이 30넘어서도 감동..
15883342,스파이더맨: 파 프롬 홈,8,재미있게 잘 봤습니다~~
15883341,오베라는 남자,10,나를 알아주는 단 한 사람만 있어도 인간은 오늘을 살아갈 수 있다.
15883339,스파이더맨: 파 프롬 홈,6,토비 맥과이어가 더 그리워 졌던 순간.급식맨
15883337,헬프,10,꼭 보세요! 재미와 감동을 느낄수있는 참 멋진영화
15883336,스파이더맨: 파 프롬 홈,10,왓더...팤? 아이언맨 1편 라스트신 느낌이 물씬~ㅎ 보고푸다 토니형
15883335,스파이더맨: 파 프롬 홈,10,재밌게 보고 왔네요. 역시 실망을 시키지 않는 마블 스튜디오
15883334,스파이더맨: 파 프롬 홈,10,중딩 아들래미가 친구들이랑 봤는데재밌데요~
15883333,애나벨 집으로,1,매우 기대하고 봤는데 이번껀 좀 별로다. 깜툭튀밖에 없어서 곤지암 급이었음 그리고 영화의 반틈이상이 별 쓸모도 없고 재미도없고 그냥 지들끼리수다떠는것 급전개하고 결말이 매우 재미없었다
15883332,스파이더맨: 파 프롬 홈,10,아니 그 미친놈은 마지막까지 어떻게 그럴수 있어? 요번엔 발암을 불러일으키는 인물이 좀 많았다
15883331,이장과 군수,10,군수아내랑 계단에 다리올리고 대화씬 파김치먹방씬ㅎ ㅎ
15883330,스파이더맨: 파 프롬 홈,10,홈커밍도 재밌게 봤엇고 지금은 여러모로 성숙한? 파커보니 좋네요 ㅎㅎ
15883328,해어화,10,진짜 인상깊게 봤음 연기가 3년이 지난 지금까지 기억남
15883327,스파이더맨: 파 프롬 홈,4,기대가 너무커서 그런가 인트로부터 실망...
15883326,알라딘,10,노래좋고 배우들 연기좋고재미있습니다
15883325,알라딘,9,정말 유쾌하고 재밌었어요
15883323,고스트 스토리,10,하프 선율이 울려 퍼지는 아르테미스 신전 너머서 흐르는 은하수를 보았다. 이 영화 곧 내 이야기를 하고 있었다.
15883322,토이 스토리 4,8,애니는 재미와 감동이 있어야지.ㅎㅎ
15883321,알라딘,10,저도재밌게보고 애들도좋아하네요재밌습니다
15883319,어벤져스: 엔드게임,8,재있어요재미있고잼있다.
15883318,극한직업,10,두시간 내내 웃다 끝났네요
15883317,해피엔드,8,아무르 이후의 삶. 아름다운 가족의 시대는 지나갔고 제정신으로 살기 힘든 일상이 남았다.
15883316,맨 인 블랙: 인터내셔널,2,거의 리얼 클레멘타인 급이다. 친구들하고 욕하면서 나옴. 왠만하면 알바급으로 평점 높이 주는 스타일인데 이건 진짜 아니다.
15883315,알라딘,10,감동 너무 재밌어요또 보고싶네요
15883313,더 보이,8,어른이 봐도 좀 잔인했다
15883312,기생충,10,"마무리가 뭔가 아쉽다 싶은데, 그래서 영화 제목을 관통하는 듯"
15883311,스파이더맨: 파 프롬 홈,10,진짜 재밌게 잘봤다. 생각하지도 못한 적...
15883310,알라딘,10,실사영화중 최고 미쳤다
15883308,스파이더맨: 파 프롬 홈,6,"이번편은 아이언맨에 대한 인물들의 추모사이자, 거대한 슈퍼히어로 빈자리를 후계자로서 이어받아 성장해야만 하는 무거운 성장통에 대한 이야기다. 과도기적 스토리라 꼭 필요하지만 전체적으로 영화가 너무 재미없다. 진짜 언제 끝나나 계속 시간 확인함..."
15883307,스파이더맨: 파 프롬 홈,10,"토니와 피터와의 서사가 있기에,, 몇 번 울컥했다일단 토미가 귀여우니까 보라굿"
15883306,스파이더맨: 파 프롬 홈,1,너무많은기대를하고 보러가지는마세여 지루한부분이 상당히많고 완성도도 좀미흡합니다 무엇보다 피터파커에대한 면은 좀 부족한게아니엿나싶네요
15883305,공공의 적,10,"설경구,이성재 최고우 배우들"
15883304,존 윅 3: 파라벨룸,10,말이 필요없다그냥 존윅은 존윅이다
15883303,알라딘,10,재미있었어요 자스민공주 넘 예쁘네요
15883302,스파이더맨: 파 프롬 홈,1,보다가 잠들었음. 혹시나는 역시나 였는데 히어로물은 너무 유치해서 보기가 힘들다
15883301,스파이더맨: 파 프롬 홈,4,"화려한 영상과 유머빼면 볼만한게 없다.영상2점, 유머2점 딱 이정도가 적당한듯."
15883300,스파이더맨: 파 프롬 홈,10,재미없다고 한사람 누구야 나와 혼나자
15883299,스파이더맨: 파 프롬 홈,10,영화에서도 가짜뉴스가...
15883298,어벤져스: 엔드게임,10,오로지 마블팬만을 위한 최고의 마블영화
15883297,덤보,10,정말 감동적이에요 최고예요^^
15883296,스파이더맨: 파 프롬 홈,10,역시 마블 영화 참 잘만든다
15883295,기생충,10,자신의 현재 삶의 클래스에따라 영화에 대한 시각과 감정이입이 달라짐
15883294,장난스런 키스,8,큰 기대 안했는데 내 안의 죽은 연애세포가 꿈틀대는 걸 느끼게 해줌. 왕대륙 진심 멋지구나. 연기도 늘고 이대로만 탄탄대로 걷는 배우이길...어린 시절 누구나 한페이지씩 갖고 있는 첫사랑과 오버랩 되며 그 시절 유치해도 나름 진지했던 순수함이 반가움
15883293,링,5,기대이하. 옛날 영화라 그런지 그렇게 무서운 느낌은 없음
15883292,스파이더맨: 파 프롬 홈,7,솔직히 좀 실망했습니다. 쓸데없고 유치하며 뻔한 러브라인과 미약한 스토리가..
15883291,어바웃 타임,10,하루하루의 소중함을 알게 해주는 명작 너무나 재미있고 많은 교훈을 주는 영화. 완벽 더이상의 말이필요없다.
15883290,스파이더맨: 파 프롬 홈,10,2년 어떻게 기다려...?
15883289,알라딘,6,눈이 즐거워 재미있었어요
15883288,스파이더맨: 파 프롬 홈,8,"괜찮은데, 소니 제작이라 찝찝"
15883287,스파이더맨: 파 프롬 홈,10,기대하고 봤는데 너무 재밌다 !!!
15883286,스파이더맨: 파 프롬 홈,6,기대만큼 재밌지는않습니다
15883285,스파이더맨: 파 프롬 홈,1,졸면서 봤다... 지루한 장면이 왜이렇게 많냐?
15883284,자전차왕 엄복동,1,안 봤다 그런데도 1점 주기도 짜증남 ㅋㅋㅋ
15883283,어벤져스: 엔드게임,10,최고의영화입니다~!
15883282,위트니스,6,타락한 형사에 쫓기는 정의로운 형사와 아미쉬교 마을의 삶과 아미쉬 여성과의 사랑. 큰 줄기 만으로도 재미 담보.
15883281,알라딘,9,뮤지컬을 보는듯한 영화
15883280,물괴,10,최고의 영화 넘 재밌어요. 역대급 코미디
15883279,스파이더맨: 파 프롬 홈,10,옆에서 무슨상황인지 설명하는 설명충 뒤에 스포충영화 볼때마다있는듯 바이러스가 퍼졌나?
15883278,스파이더맨: 파 프롬 홈,10,진짜 최고 였어요 아이언맨이 얼마나 스파이더맨을 사랑했는지 보여줬다
15883277,스파이더맨: 파 프롬 홈,10,유경이랑 봐서 더 재밌었어
15883276,우상,1,영화를 감독혼자 자기만족을 위해서 만드니?  이영화투자한 OO들도 똑같네
15883274,노잉,10,이영화 개봉당시에 아이돌나오는 영화 동시개봉했었나? 평점이 왜이러지. 뽜수뉘들평점 테러아니면 평점이이렇게나올영화가 아닌데
15883273,스파이더맨: 파 프롬 홈,8,조금은 아쉽지만 나쁘지 않음
15883272,스파이더맨: 파 프롬 홈,7,영상미좋고 배우좋고 스토리가미흡
15883270,스파이더맨: 파 프롬 홈,4,틴에이저 유머로 가득...여주는 너무 안이쁘고 ㅜㅜ...막강하다던 불괴물은 소형관람차 하나에 집착하다가 소멸...어벤져스랑 퀄이 너무 차이난다..루소는 루소인가
15883269,캡틴 마블,7,캡틴 마블의 탄생을 다뤘는데 전반적으로 분위기가 무겁고 스타워즈 같은 레이저총 뿅뿅 쏘고 우주전함이  우주를 휘젓는 내용이었다. 위트있는 닉퓨리가 없었다면 너무 지루했을듯..기존 마블 영화의 캐릭터가 성장하는 스토리와 핀트가 달랐지만  마블이라서 봄
15883268,스파이더맨: 파 프롬 홈,1,그냥 0점 입니다 재미없습니다전체 영화 통틀어 역대급 노 잼스토리 개연성도 떨어지고 헛소리 난발ㅋ뭐 이따구로 만들었노..
15883267,스파이더맨: 파 프롬 홈,10,스파이더맨은 후에 아이언맨으로 직업을 변경했다고 한다.
15883266,알라딘,10,쟈스민 공주가 너무 예뻐요.
15883265,온리 더 브레이브,10,영화내내실화라서더불길한예감..그예감이틀리길바랬건만..소방관님들수고많으시고감사합니다..
15883263,스파이더맨: 파 프롬 홈,10,쿠키영상이 충격임 ㄷㄷ
15883262,스파이더맨: 파 프롬 홈,10,이영화는 천만 찍을것 같습니다꼭 보세요.와 진짜 대박이다
15883261,기생충,6,조조로 볼만합니다.납골당비싼자리하고.집유는 아닐텐데.찌라시와 동네벽에 온통 살인자새끼라고 써잇고 생매장일텐데.
15883260,스파이더맨: 뉴 유니버스,10,아 진짜 재밌어요. 영상이 정말 너무 감각적임.극장에서 못본게 너무 아쉽네요.
15883259,메가로돈,1,제목이고 뭐고 영화자체가 답이없다
15883258,스파이더맨: 파 프롬 홈,9,기대했던 것 이상이었어요.
15883257,스파이더맨: 파 프롬 홈,4,액션은 너무 재밌었는데 빌런이 너무 스토리 더럽게 만드는 영화였음 보고나서 기생충보다 더 기분 드러움이 오래가는 영화A급 제작사가 만든 B급 스토리의 A급 액션 영화
15883256,마녀 배달부 키키,10,방구석1열을 보고 보니 영화가 새롭게 보임!
15883255,존 윅 3: 파라벨룸,10,존 윅: 평식아... 너 평식이냐?
15883254,스파이더맨: 파 프롬 홈,10,아직 안 봤는데 진짜 재밌네요
15883253,패션 오브 크라이스트,6,기독교인이 아니라면 별로 추천은 못한다. 팝콘 가지고 볼 영화는 되는데 그 이상의 가치는 못 느끼겠다.
15883251,신은 죽지 않았다,8,신앙인에게는 은혜가 되지만.  결말을 맺는게 너무 비약적임...
15883249,박수건달,10,잼있어요^^ㅎㅎㅎㅎ
15883246,스파이더맨: 파 프롬 홈,10,참 재미있게 봤어요 즐거운 주말 보내세요
15883245,토이 스토리 4,10,너무 슬퍼요ㅠㅠ 3번째시리즈 결말에서 오열했는데 그게생각나서 더 슬퍼요 흐규흐규
15883244,스파이더맨: 파 프롬 홈,9,뻔하지 않은 빌런과 풋풋한 십대 소년의 이야기 그리고 관객까지 홀려버리는 환영 전투씬까지. 볼거리 가득했던 영화. 믿고보는 마블!
15883243,어벤져스: 엔드게임,10,피터찌리릿 앞으로 내용전개를 암시하는 내용인듯
15883242,스파이더맨: 파 프롬 홈,10,진짜 너무너무재밌다ㅠㅠㅠ또 보고싶어요
15883241,악인전,6,너무 식상한 영화. 아마 처음보는데도 불구하고 어디선가 많이 본듯한 느낌이 드실겁니다.
15883240,스파이더맨: 파 프롬 홈,10,스토리도 좋고 그래픽도 좋음 제발 그니까  스파이더맨 소니가지 말자 ㅠㅠ
15883239,스파이더맨: 파 프롬 홈,2,재미드럽게없음 드론하고 싸우질않나 ㅋㅋ  애초에 안경 잘갖고잇음 그런일 일어나지도 않앗을테데
